trade_date,Binance_Coin LogReturn,Bitcoin LogReturn,Bitcoin_Cash LogReturn,Bitcoin_SV LogReturn,Cardano LogReturn,Chainlink LogReturn,Crypto_com_Coin LogReturn,EOS LogReturn,Ethereum LogReturn,Huobi_Token LogReturn,Litecoin LogReturn,Monero LogReturn,NEO LogReturn,Stellar LogReturn,Tether LogReturn,Tezos LogReturn,TRON LogReturn,UNUS_SED_LEO LogReturn,USD_Coin LogReturn,XRP LogReturn,Binance_Coin Volume,Bitcoin Volume,Bitcoin_Cash Volume,Bitcoin_SV Volume,Cardano Volume,Chainlink Volume,Crypto_com_Coin Volume,EOS Volume,Ethereum Volume,Huobi_Token Volume,Litecoin Volume,Monero Volume,NEO Volume,Stellar Volume,Tether Volume,Tezos Volume,TRON Volume,UNUS_SED_LEO Volume,USD_Coin Volume,XRP Volume
2020-10-13,0,-0.01127,0.05564,0.00358,-0.0108,-0.04009,-0.05018,0,-0.01701,-0.01274,-0.01589,-0.01399,-0.02582,-0.01737,0,0.01674,-0.01092,0.00844,0,-0.00048,19539240,2109669,9465604,3673183,7521881262,130076128,395973161,732635113,37004486,21356370,43261319,7689735,23268116,1630123822,41852256541,82468262,46047955226,3075034,387594913,8183848938
2020-10-14,0.00649,0.00032,0.02185,-0.01149,-0.01439,-0.00456,-0.05791,-0.01521,-0.0045,-0.00428,-0.0018,0.00717,-0.03235,-0.02738,0,-0.03806,0.00145,0,0,-0.02719,14939887,2109210,9321626,4946027,6599745481,116680442,463682248,694425165,36596281,23163933,44364443,3962026,22590937,1599359694,42676684541,72471184,42348822755,11978322,409435371,7730520073
2020-10-15,0.01254,0.00574,0.00865,0.0045,-0.00619,-0.01936,0.00476,-0.00384,-0.00539,-0.00862,-0.00725,0.00874,0.01342,-0.00326,0,-0.01739,-0.01091,-0.00844,0,-0.01416,16207545,2136304,9951814,4448217,5255850289,105933842,493462064,640000453,39539667,27568452,47120708,6609609,22878581,1553625199,40681227712,59326943,40017272155,8485478,391984913,6672704010
2020-10-16,-0.04275,-0.01518,-0.0432,-0.05321,-0.02441,-0.01124,-0.02404,-0.02335,-0.03015,-0.04426,-0.03705,-0.07715,-0.01577,0.06105,0,-0.03118,-0.03049,0.00844,0,-0.0226,17844663,2247005,11824555,5134963,5254527786,99898734,485693661,849900794,39455094,62682271,47983733,6476020,22035134,2107215912,42355198410,58413174,41185832233,8328346,395543365,6810733710
2020-10-17,0.00863,0.00317,-0.01615,-0.008,0.01941,0.00282,-0.01897,0,0.00716,-0.02057,-0.01351,-0.00125,0.01461,0.04003,0,0.02237,0.00027,0,0,0.00203,12517480,1686970,8365559,3711090,4491694521,69159513,452403456,683379087,29795305,39639475,45794828,7646384,15943376,3344461791,31063236700,41305272,30449625172,7815917,333120960,4875651469
2020-10-18,0.01346,0.01097,0.01407,0.00613,0.01203,0.02137,-0.0986,0.00784,0.02503,0.02057,0.01204,0.02947,0.00981,-0.0293,0,0.01754,0.00735,0.00837,0,,14475150,1600888,6825057,2779453,4054963512,70838607,652889688,613502386,29574479,29845130,55700135,5164419,18739543,2044499545,29893695719,40217336,28703841183,5711842,307862058,
2020-10-19,-0.0241,0.02228,0.0036,-0.00243,0.01193,0.00092,-0.09254,0.01165,0.00456,-0.00681,0.01003,0.01422,0.00915,0.06918,0,-0.03091,-0.0029,0.01653,0,0.02067,12738508,2054713,7284547,3811790,4542847476,83657974,701478137,634522725,33796062,23547748,37006010,5929683,25564400,3713852342,35567986142,62483415,37469279225,8204124,413360977,5897372370
2020-10-20,-0.03849,0.01474,-0.03185,-0.01505,-0.05858,-0.09733,-0.04151,-0.01949,-0.02884,-0.00686,-0.02207,-0.06125,-0.03416,-0.05229,0,-0.0793,0.00582,0,0,-0.00977,16815057,2613520,9038145,6629818,6705042226,119556896,674694937,617612536,36689236,26958932,36941009,8577282,31779194,2608257579,43872844120,87487303,67556436528,9162604,465386778,6235999645
2020-10-21,0.03313,0.07338,0.06249,0.04474,0.0354,0.08903,-0.04263,0.03101,0.06057,0.02268,0.12002,,0.07977,0.03491,0,0.03342,0.02689,0.01626,-0.00004,0.03248,17444283,3509673,12623913,5837399,7469871229,119770382,714398631,873876993,53173589,36161686,70629247,,39666439,2848839331,60904084735,90523392,46174400129,7959299,604305459,9315248120
2020-10-22,0.02946,0.01103,0.03033,0.02386,0.04047,0.10035,-0.05436,0.02264,0.05356,0.02217,0.02274,0.07448,0.01297,0.01775,0,0.02778,0.01194,0.00803,0.00004,0.02042,17571001,2693317,12384296,4686268,8611735993,135793116,917770013,916122794,39140519,24366335,71088051,9506407,24815602,2312522158,51457694149,83753446,42474280602,9907813,576952218,11122585994
2020-10-23,-0.00098,-0.00265,0.01431,-0.01504,-0.02277,0.01826,0.04714,-0.01504,-0.00971,-0.01325,0.01772,0.00181,-0.02776,-0.01757,0,0.01361,-0.01306,0,0.00001,-0.00754,16789193,2237672,10211163,6947940,10161884494,122888083,703791376,756187111,34621808,26175989,64278000,8012396,21751192,1812003785,45364336403,73151106,39031740234,8013480,437725743,8308747408
2020-10-24,-0.00131,0.01356,0.01764,0.05409,-0.00007,0.04581,0.01015,0.00378,0.00654,0,0.06754,0.01327,0.01152,0.01941,0,0,0.01336,0,-0.00007,0.00607,13311155,1885000,7514604,7863076,8032961972,118456851,594406145,708990046,29679625,21512440,68200932,7069055,19348142,1699317966,38024192721,50564548,34365851436,8170892,398580635,6220981213
2020-10-25,-0.01582,-0.00588,-0.01479,0.03047,-0.01608,-0.04581,-0.05175,0.01498,-0.01524,-0.01568,-0.0073,0.01386,-0.02486,-0.02722,0,-0.02278,,0,0.00007,-0.01263,12915906,1867455,7905013,6805745,6741191376,103867700,554150404,819575138,26604308,19691567,63269975,7276210,20181516,1650944679,37992408340,61803285,,6831283,402097823,5827325384
2020-10-26,0.03396,0.00338,-0.04258,-0.04015,-0.03107,-0.0343,-0.00525,-0.02256,-0.03082,-0.00226,-0.03327,0.00928,-0.04402,-0.02726,0,-0.03279,-0.0107,0.01587,0,-0.01803,20379502,2257028,10741723,7216018,8405158636,122544351,681458893,942025130,37884002,22451793,64145830,8520401,23073955,2211093301,53856600950,74577394,40474171746,8395405,3320438919,9526046232
2020-10-27,0.01561,0.04333,0.01816,0.00619,-0.00262,0.01855,0.02331,0.01134,0.02534,-0.02288,0.01868,0.01287,-0.0041,0.01109,0,-0.00957,0.00741,0.00784,-0.00001,0.01679,22805490,2525293,10370392,5731835,8872421884,113463190,680491052,808405581,34943248,31955777,59905353,6995972,21860752,2127305366,50594554703,84623050,37615420993,6767121,458105818,9065522093
2020-10-28,-0.0413,-0.02845,0.01482,-0.02918,-0.03816,-0.04354,-0.09714,-0.00377,-0.03874,-0.02105,-0.03664,-0.05677,-0.06987,-0.04012,0,-0.03922,-0.00405,0,0.00001,-0.02821,15396124,2664189,13773087,6448592,8688845177,105540493,622109742,1033392553,38545237,28182456,66682041,9063118,26809257,2072436955,54295663450,83491221,32853038894,9651549,528513486,9525943087
2020-10-29,-0.01728,0.01247,-0.00534,-0.01824,-0.03706,-0.01672,0.01055,-0.00758,-0.00495,0.00941,-0.01756,-0.01652,-0.0398,-0.0146,0,-0.03563,-0.01357,-0.01575,0,-0.01463,14162899,4230719,9974461,5346301,9087124768,129888066,503671254,824116903,33326827,65404494,54482026,9688640,26209096,1834735288,45899362605,69243077,35353641708,7949098,470459196,22335704453
2020-10-30,-0.04559,0.00805,-0.01978,-0.01986,-0.02127,-0.0152,-0.07052,-0.0467,-0.01016,-0.04063,-0.01713,-0.01076,-0.02924,-0.00895,0,-0.01567,-0.03316,0.00791,0,-0.01292,18233932,2266605,11466861,5703732,9068135378,147845589,602506985,1039534166,35574185,23331344,47214698,10587758,28734209,1538270841,48310061722,82214532,34924761685,7237344,431217496,9821413864
2020-10-31,-0.00281,0.01716,-0.00027,0.00828,-0.00336,0.01075,0.00048,0.00398,0.0098,0.03358,0.03199,0.0272,-0.00609,0.01178,0,0.04124,0.0056,0,0,0.00234,12665859,2218019,7721248,5664085,7108403047,129712170,655194970,797703881,29313275,27199685,48568412,9140860,24485602,1781719081,42514424089,72285170,36380226204,7166561,373758762,8772776259
2020-11-01,0.00105,-0.00319,0.02192,-0.0014,0.05377,0.02812,0.00065,-0.00398,0.02496,-0.01905,0,0.00174,0.01012,0.01031,0,0.00504,-0.00167,-0.00791,0,0.00022,11905709,1777293,6748209,3581584,6374444835,115960584,876446361,698325648,26758148,18055047,36805019,7475747,21538248,1479348080,34361640768,54092493,28765657339,7078879,351799541,7739658115
2020-11-02,-0.02059,-0.01368,-0.03949,-0.03693,-0.06363,-0.06627,-0.05194,-0.03239,-0.03387,-0.08789,-0.03236,-0.06386,0.02192,-0.03657,0,-0.04628,-0.05161,0,0,-0.01842,13875210,2255343,9426658,4668955,8592589261,136779387,679613220,983929363,35913317,70141889,55203179,10242111,34149939,1680643994,47077503200,68216507,36249494498,8040104,441571379,10154816518
